harpnumber,SHARP_FILE,BITMAP,goes_class
5026,hmi.sharp_cea_720s.5026.20150113_090000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5026.20150113_090000_TAI.bitmap.fits,M5.6
5026,hmi.sharp_cea_720s.5026.20150113_100000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5026.20150113_100000_TAI.bitmap.fits,M5.6
5026,hmi.sharp_cea_720s.5026.20150113_110000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5026.20150113_110000_TAI.bitmap.fits,M5.6
5026,hmi.sharp_cea_720s.5026.20150113_120000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5026.20150113_120000_TAI.bitmap.fits,M5.6
5026,hmi.sharp_cea_720s.5026.20150113_130000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5026.20150113_130000_TAI.bitmap.fits,M5.6
5026,hmi.sharp_cea_720s.5026.20150113_140000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5026.20150113_140000_TAI.bitmap.fits,M5.6
5026,hmi.sharp_cea_720s.5026.20150113_150000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5026.20150113_150000_TAI.bitmap.fits,M5.6
5026,hmi.sharp_cea_720s.5026.20150113_160000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5026.20150113_160000_TAI.bitmap.fits,M5.6
5026,hmi.sharp_cea_720s.5026.20150113_170000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5026.20150113_170000_TAI.bitmap.fits,M5.6
5026,hmi.sharp_cea_720s.5026.20150113_180000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5026.20150113_180000_TAI.bitmap.fits,M5.6
5026,hmi.sharp_cea_720s.5026.20150113_190000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5026.20150113_190000_TAI.bitmap.fits,M5.6
5026,hmi.sharp_cea_720s.5026.20150113_200000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5026.20150113_200000_TAI.bitmap.fits,M5.6
5026,hmi.sharp_cea_720s.5026.20150113_210000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5026.20150113_210000_TAI.bitmap.fits,M5.6
5026,hmi.sharp_cea_720s.5026.20150113_220000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5026.20150113_220000_TAI.bitmap.fits,M5.6
5026,hmi.sharp_cea_720s.5026.20150113_230000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5026.20150113_230000_TAI.bitmap.fits,M5.6
5026,hmi.sharp_cea_720s.5026.20150114_000000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5026.20150114_000000_TAI.bitmap.fits,M5.6
5026,hmi.sharp_cea_720s.5026.20150114_010000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5026.20150114_010000_TAI.bitmap.fits,M5.6
5026,hmi.sharp_cea_720s.5026.20150114_020000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5026.20150114_020000_TAI.bitmap.fits,M5.6
5026,hmi.sharp_cea_720s.5026.20150114_030000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5026.20150114_030000_TAI.bitmap.fits,M5.6
5026,hmi.sharp_cea_720s.5026.20150114_040000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5026.20150114_040000_TAI.bitmap.fits,M5.6
5026,hmi.sharp_cea_720s.5026.20150114_130000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5026.20150114_130000_TAI.bitmap.fits,M2.2
5026,hmi.sharp_cea_720s.5026.20150114_140000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5026.20150114_140000_TAI.bitmap.fits,M2.2
5107,hmi.sharp_cea_720s.5107.20150122_050000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5107.20150122_050000_TAI.bitmap.fits,M1.4
5107,hmi.sharp_cea_720s.5107.20150122_060000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5107.20150122_060000_TAI.bitmap.fits,M1.4
5107,hmi.sharp_cea_720s.5107.20150122_070000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5107.20150122_070000_TAI.bitmap.fits,M1.4
5107,hmi.sharp_cea_720s.5107.20150122_080000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5107.20150122_080000_TAI.bitmap.fits,M1.4
5107,hmi.sharp_cea_720s.5107.20150122_090000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5107.20150122_090000_TAI.bitmap.fits,M1.4
5107,hmi.sharp_cea_720s.5107.20150122_100000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5107.20150122_100000_TAI.bitmap.fits,M1.4
5107,hmi.sharp_cea_720s.5107.20150122_110000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5107.20150122_110000_TAI.bitmap.fits,M1.4
5107,hmi.sharp_cea_720s.5107.20150122_120000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5107.20150122_120000_TAI.bitmap.fits,M1.4
5107,hmi.sharp_cea_720s.5107.20150122_130000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5107.20150122_130000_TAI.bitmap.fits,M1.4
5107,hmi.sharp_cea_720s.5107.20150122_140000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5107.20150122_140000_TAI.bitmap.fits,M1.4
5107,hmi.sharp_cea_720s.5107.20150122_150000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5107.20150122_150000_TAI.bitmap.fits,M1.4
5107,hmi.sharp_cea_720s.5107.20150122_160000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5107.20150122_160000_TAI.bitmap.fits,M1.4
5107,hmi.sharp_cea_720s.5107.20150122_170000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5107.20150122_170000_TAI.bitmap.fits,M1.4
5107,hmi.sharp_cea_720s.5107.20150122_220000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5107.20150122_220000_TAI.bitmap.fits,M1.4
5107,hmi.sharp_cea_720s.5107.20150122_230000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5107.20150122_230000_TAI.bitmap.fits,M1.4
5107,hmi.sharp_cea_720s.5107.20150123_000000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5107.20150123_000000_TAI.bitmap.fits,M1.4
5107,hmi.sharp_cea_720s.5107.20150123_010000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5107.20150123_010000_TAI.bitmap.fits,M1.4
5107,hmi.sharp_cea_720s.5107.20150123_020000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5107.20150123_020000_TAI.bitmap.fits,M1.4
5107,hmi.sharp_cea_720s.5107.20150123_030000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5107.20150123_030000_TAI.bitmap.fits,M1.4
5107,hmi.sharp_cea_720s.5107.20150123_040000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5107.20150123_040000_TAI.bitmap.fits,M1.4
5107,hmi.sharp_cea_720s.5107.20150126_170000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5107.20150126_170000_TAI.bitmap.fits,M1.1
5107,hmi.sharp_cea_720s.5107.20150126_180000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5107.20150126_180000_TAI.bitmap.fits,M1.1
5107,hmi.sharp_cea_720s.5107.20150126_190000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5107.20150126_190000_TAI.bitmap.fits,M1.1
5107,hmi.sharp_cea_720s.5107.20150126_200000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5107.20150126_200000_TAI.bitmap.fits,M1.1
5107,hmi.sharp_cea_720s.5107.20150126_210000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5107.20150126_210000_TAI.bitmap.fits,M1.1
5107,hmi.sharp_cea_720s.5107.20150126_220000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5107.20150126_220000_TAI.bitmap.fits,M1.1
5107,hmi.sharp_cea_720s.5107.20150126_230000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5107.20150126_230000_TAI.bitmap.fits,M1.1
5107,hmi.sharp_cea_720s.5107.20150127_000000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5107.20150127_000000_TAI.bitmap.fits,M1.1
5107,hmi.sharp_cea_720s.5107.20150127_010000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5107.20150127_010000_TAI.bitmap.fits,M1.1
5107,hmi.sharp_cea_720s.5107.20150127_020000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5107.20150127_020000_TAI.bitmap.fits,M1.1
5107,hmi.sharp_cea_720s.5107.20150127_030000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5107.20150127_030000_TAI.bitmap.fits,M1.1
5107,hmi.sharp_cea_720s.5107.20150127_040000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5107.20150127_040000_TAI.bitmap.fits,M1.1
5107,hmi.sharp_cea_720s.5107.20150127_050000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5107.20150127_050000_TAI.bitmap.fits,M1.1
5107,hmi.sharp_cea_720s.5107.20150127_060000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5107.20150127_060000_TAI.bitmap.fits,M1.1
5107,hmi.sharp_cea_720s.5107.20150127_070000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5107.20150127_070000_TAI.bitmap.fits,M1.1
5107,hmi.sharp_cea_720s.5107.20150127_080000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5107.20150127_080000_TAI.bitmap.fits,M1.1
5107,hmi.sharp_cea_720s.5107.20150127_090000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5107.20150127_090000_TAI.bitmap.fits,M1.1
5107,hmi.sharp_cea_720s.5107.20150127_100000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5107.20150127_100000_TAI.bitmap.fits,M1.1
5107,hmi.sharp_cea_720s.5107.20150127_110000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5107.20150127_110000_TAI.bitmap.fits,M1.1
5107,hmi.sharp_cea_720s.5107.20150127_120000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5107.20150127_120000_TAI.bitmap.fits,M1.1
5107,hmi.sharp_cea_720s.5107.20150127_130000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5107.20150127_130000_TAI.bitmap.fits,M1.1
5107,hmi.sharp_cea_720s.5107.20150127_140000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5107.20150127_140000_TAI.bitmap.fits,M1.1
5107,hmi.sharp_cea_720s.5107.20150127_150000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5107.20150127_150000_TAI.bitmap.fits,M1.1
5107,hmi.sharp_cea_720s.5107.20150127_160000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5107.20150127_160000_TAI.bitmap.fits,M1.1
5107,hmi.sharp_cea_720s.5107.20150128_050000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5107.20150128_050000_TAI.bitmap.fits,M1.4
5107,hmi.sharp_cea_720s.5107.20150128_060000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5107.20150128_060000_TAI.bitmap.fits,M1.4
5107,hmi.sharp_cea_720s.5107.20150128_070000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5107.20150128_070000_TAI.bitmap.fits,M1.4
5107,hmi.sharp_cea_720s.5107.20150128_080000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5107.20150128_080000_TAI.bitmap.fits,M1.4
5107,hmi.sharp_cea_720s.5107.20150128_090000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5107.20150128_090000_TAI.bitmap.fits,M1.4
5107,hmi.sharp_cea_720s.5107.20150128_100000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5107.20150128_100000_TAI.bitmap.fits,M1.4
5107,hmi.sharp_cea_720s.5107.20150128_110000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5107.20150128_110000_TAI.bitmap.fits,M1.4
5107,hmi.sharp_cea_720s.5107.20150128_120000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5107.20150128_120000_TAI.bitmap.fits,M1.4
5107,hmi.sharp_cea_720s.5107.20150128_130000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5107.20150128_130000_TAI.bitmap.fits,M1.4
5107,hmi.sharp_cea_720s.5107.20150128_140000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5107.20150128_140000_TAI.bitmap.fits,M1.4
5107,hmi.sharp_cea_720s.5107.20150128_150000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5107.20150128_150000_TAI.bitmap.fits,M1.4
5107,hmi.sharp_cea_720s.5107.20150128_160000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5107.20150128_160000_TAI.bitmap.fits,M1.4
5107,hmi.sharp_cea_720s.5107.20150128_170000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5107.20150128_170000_TAI.bitmap.fits,M1.4
5107,hmi.sharp_cea_720s.5107.20150129_010000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5107.20150129_010000_TAI.bitmap.fits,M1.4
5107,hmi.sharp_cea_720s.5107.20150129_020000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5107.20150129_020000_TAI.bitmap.fits,M1.4
5107,hmi.sharp_cea_720s.5107.20150129_030000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5107.20150129_030000_TAI.bitmap.fits,M1.4
5107,hmi.sharp_cea_720s.5107.20150129_040000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5107.20150129_040000_TAI.bitmap.fits,M1.4
5107,hmi.sharp_cea_720s.5107.20150129_120000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5107.20150129_120000_TAI.bitmap.fits,M2.1
5107,hmi.sharp_cea_720s.5107.20150129_130000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5107.20150129_130000_TAI.bitmap.fits,M2.1
5107,hmi.sharp_cea_720s.5107.20150129_140000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5107.20150129_140000_TAI.bitmap.fits,M2.1
5107,hmi.sharp_cea_720s.5107.20150129_160000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5107.20150129_160000_TAI.bitmap.fits,M2.1
5107,hmi.sharp_cea_720s.5107.20150129_170000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5107.20150129_170000_TAI.bitmap.fits,M2.1
5107,hmi.sharp_cea_720s.5107.20150129_180000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5107.20150129_180000_TAI.bitmap.fits,M2.1
5107,hmi.sharp_cea_720s.5107.20150129_190000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5107.20150129_190000_TAI.bitmap.fits,M2.1
5107,hmi.sharp_cea_720s.5107.20150129_200000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5107.20150129_200000_TAI.bitmap.fits,M2.1
5107,hmi.sharp_cea_720s.5107.20150129_210000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5107.20150129_210000_TAI.bitmap.fits,M2.1
5107,hmi.sharp_cea_720s.5107.20150129_220000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5107.20150129_220000_TAI.bitmap.fits,M2.1
5107,hmi.sharp_cea_720s.5107.20150129_230000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5107.20150129_230000_TAI.bitmap.fits,M2.1
5107,hmi.sharp_cea_720s.5107.20150130_000000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5107.20150130_000000_TAI.bitmap.fits,M2.1
5107,hmi.sharp_cea_720s.5107.20150130_010000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5107.20150130_010000_TAI.bitmap.fits,M2.1
5107,hmi.sharp_cea_720s.5107.20150130_020000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5107.20150130_020000_TAI.bitmap.fits,M2.1
5107,hmi.sharp_cea_720s.5107.20150130_030000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5107.20150130_030000_TAI.bitmap.fits,M2.1
5107,hmi.sharp_cea_720s.5107.20150130_040000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5107.20150130_040000_TAI.bitmap.fits,M2.1
5107,hmi.sharp_cea_720s.5107.20150130_050000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5107.20150130_050000_TAI.bitmap.fits,M2.1
5107,hmi.sharp_cea_720s.5107.20150130_060000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5107.20150130_060000_TAI.bitmap.fits,M2.1
5107,hmi.sharp_cea_720s.5107.20150130_070000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5107.20150130_070000_TAI.bitmap.fits,M2.1
5107,hmi.sharp_cea_720s.5107.20150130_080000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5107.20150130_080000_TAI.bitmap.fits,M2.1
5107,hmi.sharp_cea_720s.5107.20150130_090000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5107.20150130_090000_TAI.bitmap.fits,M2.1
5107,hmi.sharp_cea_720s.5107.20150130_100000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5107.20150130_100000_TAI.bitmap.fits,M2.1
5107,hmi.sharp_cea_720s.5107.20150130_110000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5107.20150130_110000_TAI.bitmap.fits,M2.1
5107,hmi.sharp_cea_720s.5107.20150130_120000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5107.20150130_120000_TAI.bitmap.fits,M2.0
5107,hmi.sharp_cea_720s.5107.20150130_130000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5107.20150130_130000_TAI.bitmap.fits,M2.0
5107,hmi.sharp_cea_720s.5107.20150130_140000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5107.20150130_140000_TAI.bitmap.fits,M2.0
5107,hmi.sharp_cea_720s.5107.20150130_150000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5107.20150130_150000_TAI.bitmap.fits,M2.0
5107,hmi.sharp_cea_720s.5107.20150130_160000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5107.20150130_160000_TAI.bitmap.fits,M2.0
5107,hmi.sharp_cea_720s.5107.20150130_170000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5107.20150130_170000_TAI.bitmap.fits,M2.0
5107,hmi.sharp_cea_720s.5107.20150130_180000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5107.20150130_180000_TAI.bitmap.fits,M2.0
5107,hmi.sharp_cea_720s.5107.20150130_190000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5107.20150130_190000_TAI.bitmap.fits,M2.0
5107,hmi.sharp_cea_720s.5107.20150130_200000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5107.20150130_200000_TAI.bitmap.fits,M2.0
5107,hmi.sharp_cea_720s.5107.20150130_210000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5107.20150130_210000_TAI.bitmap.fits,M2.0
5107,hmi.sharp_cea_720s.5107.20150130_220000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5107.20150130_220000_TAI.bitmap.fits,M2.0
5107,hmi.sharp_cea_720s.5107.20150130_230000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5107.20150130_230000_TAI.bitmap.fits,M2.0
5107,hmi.sharp_cea_720s.5107.20150131_000000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5107.20150131_000000_TAI.bitmap.fits,M2.0
5107,hmi.sharp_cea_720s.5107.20150131_010000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5107.20150131_010000_TAI.bitmap.fits,M1.7
5107,hmi.sharp_cea_720s.5107.20150131_020000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5107.20150131_020000_TAI.bitmap.fits,M1.7
5107,hmi.sharp_cea_720s.5107.20150131_030000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5107.20150131_030000_TAI.bitmap.fits,M1.7
5107,hmi.sharp_cea_720s.5107.20150131_040000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5107.20150131_040000_TAI.bitmap.fits,M1.7
5107,hmi.sharp_cea_720s.5107.20150131_050000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5107.20150131_050000_TAI.bitmap.fits,M1.7
5127,hmi.sharp_cea_720s.5127.20150129_010000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5127.20150129_010000_TAI.bitmap.fits,M1.0
5127,hmi.sharp_cea_720s.5127.20150129_020000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5127.20150129_020000_TAI.bitmap.fits,M1.0
5127,hmi.sharp_cea_720s.5127.20150129_030000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5127.20150129_030000_TAI.bitmap.fits,M1.0
5127,hmi.sharp_cea_720s.5127.20150129_040000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5127.20150129_040000_TAI.bitmap.fits,M1.0
5127,hmi.sharp_cea_720s.5127.20150129_050000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5127.20150129_050000_TAI.bitmap.fits,M1.0
5127,hmi.sharp_cea_720s.5127.20150129_060000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5127.20150129_060000_TAI.bitmap.fits,M1.0
5127,hmi.sharp_cea_720s.5127.20150129_070000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5127.20150129_070000_TAI.bitmap.fits,M1.0
5127,hmi.sharp_cea_720s.5127.20150129_080000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5127.20150129_080000_TAI.bitmap.fits,M1.0
5127,hmi.sharp_cea_720s.5127.20150129_090000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5127.20150129_090000_TAI.bitmap.fits,M1.0
5127,hmi.sharp_cea_720s.5127.20150129_100000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5127.20150129_100000_TAI.bitmap.fits,M1.0
5127,hmi.sharp_cea_720s.5127.20150129_110000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5127.20150129_110000_TAI.bitmap.fits,M1.0
5127,hmi.sharp_cea_720s.5127.20150129_120000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5127.20150129_120000_TAI.bitmap.fits,M1.0
5127,hmi.sharp_cea_720s.5127.20150129_130000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5127.20150129_130000_TAI.bitmap.fits,M1.0
5127,hmi.sharp_cea_720s.5127.20150129_140000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5127.20150129_140000_TAI.bitmap.fits,M1.0
5127,hmi.sharp_cea_720s.5127.20150129_160000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5127.20150129_160000_TAI.bitmap.fits,M1.0
5127,hmi.sharp_cea_720s.5127.20150129_170000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5127.20150129_170000_TAI.bitmap.fits,M1.0
5127,hmi.sharp_cea_720s.5127.20150129_180000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5127.20150129_180000_TAI.bitmap.fits,M1.0
5127,hmi.sharp_cea_720s.5127.20150129_190000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5127.20150129_190000_TAI.bitmap.fits,M1.0
5127,hmi.sharp_cea_720s.5127.20150129_200000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5127.20150129_200000_TAI.bitmap.fits,M1.0
5127,hmi.sharp_cea_720s.5127.20150129_210000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5127.20150129_210000_TAI.bitmap.fits,M1.0
5127,hmi.sharp_cea_720s.5127.20150130_130000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5127.20150130_130000_TAI.bitmap.fits,M2.4
5127,hmi.sharp_cea_720s.5127.20150130_140000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5127.20150130_140000_TAI.bitmap.fits,M2.4
5127,hmi.sharp_cea_720s.5127.20150130_150000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5127.20150130_150000_TAI.bitmap.fits,M2.4
5127,hmi.sharp_cea_720s.5127.20150130_160000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5127.20150130_160000_TAI.bitmap.fits,M2.4
5127,hmi.sharp_cea_720s.5127.20150130_170000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5127.20150130_170000_TAI.bitmap.fits,M2.4
5127,hmi.sharp_cea_720s.5127.20150130_180000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5127.20150130_180000_TAI.bitmap.fits,M2.4
5127,hmi.sharp_cea_720s.5127.20150130_190000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5127.20150130_190000_TAI.bitmap.fits,M2.4
5127,hmi.sharp_cea_720s.5127.20150130_200000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5127.20150130_200000_TAI.bitmap.fits,M2.4
5127,hmi.sharp_cea_720s.5127.20150130_210000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5127.20150130_210000_TAI.bitmap.fits,M2.4
5127,hmi.sharp_cea_720s.5127.20150130_220000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5127.20150130_220000_TAI.bitmap.fits,M2.4
5127,hmi.sharp_cea_720s.5127.20150130_230000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5127.20150130_230000_TAI.bitmap.fits,M2.4
5127,hmi.sharp_cea_720s.5127.20150131_000000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5127.20150131_000000_TAI.bitmap.fits,M2.4
5127,hmi.sharp_cea_720s.5127.20150131_010000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5127.20150131_010000_TAI.bitmap.fits,M2.4
5127,hmi.sharp_cea_720s.5127.20150131_020000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5127.20150131_020000_TAI.bitmap.fits,M2.4
5127,hmi.sharp_cea_720s.5127.20150131_030000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5127.20150131_030000_TAI.bitmap.fits,M2.4
5127,hmi.sharp_cea_720s.5127.20150131_040000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5127.20150131_040000_TAI.bitmap.fits,M2.4
5127,hmi.sharp_cea_720s.5127.20150131_050000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5127.20150131_050000_TAI.bitmap.fits,M2.4
5127,hmi.sharp_cea_720s.5127.20150131_060000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5127.20150131_060000_TAI.bitmap.fits,M2.4
5127,hmi.sharp_cea_720s.5127.20150131_070000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5127.20150131_070000_TAI.bitmap.fits,M2.4
5127,hmi.sharp_cea_720s.5127.20150131_080000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5127.20150131_080000_TAI.bitmap.fits,M2.4
5127,hmi.sharp_cea_720s.5127.20150131_090000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5127.20150131_090000_TAI.bitmap.fits,M2.4
5127,hmi.sharp_cea_720s.5127.20150131_100000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5127.20150131_100000_TAI.bitmap.fits,M2.4
5127,hmi.sharp_cea_720s.5127.20150131_110000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5127.20150131_110000_TAI.bitmap.fits,M2.4
5127,hmi.sharp_cea_720s.5127.20150131_120000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5127.20150131_120000_TAI.bitmap.fits,M2.4
5127,hmi.sharp_cea_720s.5127.20150204_030000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5127.20150204_030000_TAI.bitmap.fits,M1.2
5127,hmi.sharp_cea_720s.5127.20150204_040000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5127.20150204_040000_TAI.bitmap.fits,M1.2
5127,hmi.sharp_cea_720s.5127.20150204_050000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5127.20150204_050000_TAI.bitmap.fits,M1.2
5127,hmi.sharp_cea_720s.5127.20150204_060000_TAI.magnetogram.fits,hmi.sharp_cea_720s.5127.20150204_060000_TAI.bitmap.fits,M1.2
